Index,IWM.Open,IWM.High,IWM.Low,IWM.Close,IWM.Volume,IWM.Adjusted
2/19/08,61.53668723,61.64955514,60.44278402,61.40646525,50724600,61.406467
2/20/08,60.37332778,61.56273875,60.05209809,61.44118729,71204100,61.441147
2/21/08,61.86660046,62.29200756,60.11287078,60.26914342,85702100,60.269135
2/22/08,60.34728321,60.34728321,59.07105584,60.26914342,84228000,60.269135
2/25/08,60.2344153,61.64087159,59.93055358,61.44118729,76367400,61.441147
2/26/08,61.09391998,62.68268653,61.04182477,62.01418955,92917400,62.014191
2/27/08,61.50195911,62.71741465,61.38909815,61.98814584,85186500,61.988132
2/28/08,61.44118729,61.7624161,60.75532928,61.05050831,68720700,61.05048
2/29/08,60.42541605,60.51223331,59.12314411,59.7829645,98588500,59.782963
3/3/08,59.37491756,59.66141912,58.35046363,59.20996137,84853500,59.209957
3/4/08,58.66300977,59.40964568,57.97714568,58.86269407,90523200,58.86269
3/5/08,59.21864492,59.64405202,58.54146439,59.4270067,92841800,59.427002
3/6/08,58.95819488,59.19260035,57.23919245,57.44755422,104781300,57.447544
3/7/08,56.74432998,58.02923395,56.6054175,57.26523702,119085300,57.265224
3/10/08,57.31732616,57.35205428,55.65041895,55.99769321,82737100,55.997688
3/11/08,57.70801122,58.42860342,55.75460331,58.42860342,117570000,58.428608
3/12/08,58.34178008,59.07105584,57.73405579,57.75141681,92575100,57.751423
3/13/08,57.19578078,59.0189667,56.6054175,58.90609879,123504200,58.906094
3/14/08,59.34018944,59.34018944,56.73564557,57.42150965,176997100,57.421505
3/17/08,55.76328686,57.247876,55.76328686,56.48387299,126969000,56.483864
3/18/08,57.8295566,59.19260035,56.70091831,59.07973939,161001200,59.079731
3/19/08,59.54855121,59.84373632,57.51701046,57.60382686,132792600,57.603821
3/20/08,57.69064412,59.12314411,57.63855498,58.58487606,103328000,58.584869
3/24/08,59.28055077,61.17627623,59.08923816,60.86322065,90751700,60.86322
3/25/08,60.81974419,61.24584588,60.24580635,61.06323099,50600,61.063217
3/26/08,60.81104646,61.10670746,60.29797967,60.55886193,63054100,60.558868
3/27/08,60.94148803,60.94148803,59.97623245,60.00231955,63938500,60.002327
3/28/08,60.09797629,60.35885855,59.10663362,59.29794623,228800,59.297939
3/31/08,59.3153356,60.19363216,58.96749519,59.38490524,64266300,59.384888
4/1/08,60.40233414,61.58498942,60.12406251,61.55890233,65928500,61.558891
4/2/08,61.65455907,62.193706,61.19367256,61.70673239,58947900,61.706707
4/3/08,61.24584588,62.15022954,61.17627623,61.898045,57228200,61.898037
4/4/08,61.898045,62.51545931,61.42846076,61.88065651,159400,61.880665
4/7/08,62.31545592,62.48937308,61.5502046,61.77630204,40283000,61.776291
4/8/08,61.28932843,61.98500402,61.19367256,61.71543012,49572900,61.715439
4/9/08,61.81977763,62.04587507,60.39363641,60.70669286,71772700,60.706688
4/10/08,60.60234448,61.64586047,60.37624704,61.35020035,56065900,61.350193
4/11/08,60.62843158,60.68060577,59.49795048,59.77622211,79545300,59.776222
4/14/08,59.6892631,60.23710862,59.33273105,59.59360722,57846400,59.593586
4/15/08,59.88927431,60.07188919,59.36750979,59.97623245,45940300,59.976238
4/16/08,60.59364675,61.98500402,60.59364675,61.91543437,72389400,61.915417
4/17/08,61.60237792,61.86326018,61.00235994,61.67194757,48815600,61.671944
4/18/08,62.61981378,62.84590512,62.15022954,62.32414669,70736400,62.324158
4/21/08,62.04587507,62.46328599,61.94152755,62.33284442,40019000,62.332832
4/22/08,61.95891692,61.96761465,60.44581669,61.19367256,68800,61.193672
4/23/08,61.33280489,61.75890658,60.82843583,61.35020035,48056900,61.350193
4/24/08,61.3067178,62.55894186,60.55886193,61.94152755,230600,61.941532
4/25/08,62.44589053,62.84590512,61.5762917,62.5241579,56252000,62.524147
4/28/08,62.55024413,63.21983262,62.25457705,62.941561,35470700,62.941555
4/29/08,62.79373093,62.941561,61.99370175,62.38501861,40940300,62.384998
4/30/08,62.58502895,63.18505476,61.82847536,62.08935849,62315700,62.089348
5/1/08,62.14153181,63.35897191,61.94152755,63.1589607,55323500,63.158939
5/2/08,63.83725388,63.9155143,62.81981803,63.08939802,58836700,63.089397
5/5/08,62.88938767,63.21983262,62.50676158,62.84590512,39901300,62.845886
5/6/08,62.48937308,63.5415868,62.32414669,63.35897191,60503800,63.358963
5/7/08,63.39375674,63.67202749,62.03717734,62.22849082,57431100,62.228504
5/8/08,62.36762924,62.58502895,61.90674273,62.35893152,60442700,62.358929
5/9/08,61.90674273,62.71547052,61.77630204,62.17631663,51712800,62.176315
5/12/08,62.5676335,63.71550396,62.44589053,63.5415868,48246600,63.541569
5/13/08,63.74159714,64.03725727,63.23722808,63.90681657,52328700,63.906807
5/14/08,64.04595586,64.65467157,63.13287361,63.82855615,60659500,63.828545
5/15/08,63.8894272,64.60249825,63.56767303,63.95899685,46599700,63.958965
5/16/08,64.75032831,64.8025025,63.5589753,64.30683117,64245200,64.306824
5/19/08,64.37640081,64.99381511,63.8894272,64.32422662,102762700,64.324226
5/20/08,63.86334011,64.11552464,63.30679772,64.08943146,82109000,64.089417
5/21/08,64.01986877,64.55032406,62.82851576,63.17635703,100026600,63.176338
5/22/08,63.2981,63.96768849,63.21114098,63.62854494,60034900,63.62854
5/23/08,63.35027332,63.6459404,62.37632697,62.79373093,64498000,62.793732
5/27/08,62.941561,63.84594465,62.9154739,63.75898651,62334000,63.758976
5/28/08,64.03725727,64.14161173,63.41114524,64.05465359,54387400,64.054649
5/29/08,63.92421203,65.23730192,63.8894272,64.70685272,69851700,64.706841
5/30/08,64.77641541,65.05468703,64.48075528,64.9329432,41633900,64.932961
6/2/08,64.84598505,64.89815837,63.67202749,64.34161599,69923200,64.341599
6/3/08,64.56771342,64.9155547,63.53288907,64.21117442,87672400,64.211174
6/4/08,63.98508394,65.17643,63.77637501,64.61119597,85092200,64.611176
6/5/08,64.72424121,66.28952172,64.56771342,66.26342854,106082100,66.263435
6/6/08,65.87211168,65.93298359,64.26335557,64.28074407,123993000,64.280724
6/9/08,64.45466818,64.68945639,63.28940227,64.07204209,98998100,64.072044
6/10/08,63.48941261,64.03725727,62.82851576,63.60245785,98697900,63.602448
6/11/08,63.52419743,63.67202749,62.41110571,62.49807081,97453600,62.498081
6/12/08,62.85460285,63.56767303,62.28936187,62.62850542,98505200,62.628483
6/13/08,63.18505476,63.78507273,62.88068995,63.75898651,84102300,63.758976
6/16/08,63.52419743,64.42857413,63.43723233,64.1590011,67157700,64.158989
6/17/08,64.50684151,64.57641115,63.95899685,64.10682691,52324000,64.106812
6/18/08,63.73289941,63.90681657,63.03721774,63.59376012,88091900,63.593788
6/19/08,63.57637162,64.17639656,63.23722808,64.12421628,105967200,64.124191
6/20/08,63.87203175,63.87203175,62.48067448,63.10678738,121586400,63.106785
6/23/08,63.41114524,63.47201715,62.48937308,62.51545931,73028000,62.515442
6/24/08,62.13283408,62.51545931,61.40237454,61.48063495,112302100,61.480606
6/25/08,61.70673239,62.69807419,61.61977425,62.17631663,116515200,62.176315
6/26/08,61.5762917,61.69803466,60.5327757,60.57625825,114823500,60.576241
6/27/08,60.61973385,61.08931809,60.00231955,60.6371293,118012300,60.637127
6/30/08,60.75017541,61.05453327,59.9327499,60.0458021,115067900,60.045826
7/1/08,59.34142269,60.22841698,58.80227576,60.08927769,150735900,60.089272
7/2/08,60.15648677,60.38342826,58.34969728,58.38461196,148254900,58.384609
7/3/08,58.39334303,58.47189561,57.43321423,58.0703877,166200,58.070377
7/7/08,58.24496023,58.51554048,56.68256652,57.33720039,125544000,57.337219
7/8/08,57.42448403,59.47566841,56.95314677,59.41457013,131778100,59.414566
7/9/08,59.44075374,59.83353842,57.60778064,57.82599193,131076400,57.825989
7/10/08,57.6688798,58.87340351,57.57286596,58.39334303,131228600,58.393333
7/11/08,57.82599193,59.16144416,57.31973999,58.71629138,131381400,58.716297
7/14/08,59.16144416,59.26618819,57.48558319,57.74743936,113936200,57.747425
7/15/08,57.21500294,58.72502158,56.31596719,57.5030366,143442400,57.503036
7/16/08,57.8783609,59.78116335,57.42448403,59.61532713,112222900,59.615314
7/17/08,59.98192035,60.69765339,59.42330032,59.70261077,115518700,59.70261
7/18/08,60.88968019,60.96823277,59.81607803,60.12157209,99585800,60.121578
7/21/08,60.54927145,60.88095,60.20886184,60.85476551,70224400,60.854767
7/22/08,60.39215845,62.4869816,60.24377041,62.38224455,136363600,62.382236
7/23/08,62.30368499,63.27254399,62.12911858,62.78375245,118339100,62.78376
7/24/08,62.73138436,62.78375245,60.97696384,61.19517513,112118900,61.19516
7/25/08,61.70142619,62.32987646,61.2824579,61.692696,112551100,61.692688
7/28/08,61.65778132,61.83234773,60.41834293,60.64528442,82119100,60.645283
7/29/08,60.81985084,62.32114626,60.75875255,62.12911858,122965400,62.129112
7/30/08,62.4869816,62.90595077,61.65778132,62.50444287,153225200,62.504425
7/31/08,61.81489432,62.85358181,61.74506496,62.2513169,95287500,62.25132
8/1/08,62.35606007,62.63537052,61.37847174,62.32987646,107406700,62.329872
8/4/08,62.34732987,62.39969883,60.93331896,61.75379516,104200100,61.753784
8/5/08,61.96327625,62.81866713,61.75379516,62.80993693,93469200,62.809914
8/6/08,62.58299544,63.42093291,62.14657286,63.12416206,79587900,63.124142
8/7/08,62.60045584,63.14161547,61.94582197,62.18148754,89727900,62.181492
8/8/08,62.18148754,64.0406521,61.95455216,63.82244081,112771400,63.822453
8/11/08,63.95336235,65.98709244,63.83116402,65.34991984,174577700,65.349907
8/12/08,65.14916196,65.36737325,64.6429109,64.86112219,128837600,64.861122
8/13/08,64.80875322,65.41974222,64.18030383,65.09679387,151007500,65.096794
8/14/08,64.73892386,66.02200712,64.6429109,65.72524326,118194800,65.725235
8/15/08,66.10929077,66.57189783,65.00951023,65.55066986,98174800,65.550674
8/18/08,65.69905267,65.82998032,64.20648832,64.70400918,97838400,64.703979
8/19/08,64.2675866,64.44216,63.22890523,63.630414,105131600,63.630409
8/20/08,63.8660787,64.4334298,63.08924738,63.71769677,101308300,63.717682
8/21/08,63.31618887,63.67405189,62.88849649,62.98451033,83526000,62.984512
8/22/08,63.49948548,64.42469961,63.38601823,64.31123148,77915300,64.311218
8/25/08,63.90972358,64.31123148,61.70142619,62.89722057,88256100,62.897236
8/26/08,63.00196374,63.35110355,62.37351435,62.99323354,53866300,62.993221
8/27/08,63.01941802,64.16284955,62.94086545,63.74388125,62031400,63.743851
8/28/08,64.0406521,65.15789303,63.74388125,65.03569471,75512600,65.035706
8/29/08,64.73892386,65.0444188,64.18030383,64.47707468,83919800,64.477074
9/2/08,65.47211729,65.89980967,63.71769677,64.45961341,112584000,64.459602
9/3/08,64.28504787,65.20153093,64.05810551,64.72147045,96282200,64.721466
9/4/08,64.17157364,64.31123148,62.39097474,62.68773948,126675300,62.687725
9/5/08,62.44334371,62.94086545,61.22135874,62.53062648,122285000,62.530602
9/8/08,64.60799622,64.89603599,62.53062648,63.26381991,148091600,63.263813
9/9/08,63.92717786,64.45961341,61.58795283,61.80616412,132381100,61.806141
9/10/08,62.46952819,63.00196374,61.47448471,62.38224455,126869000,62.382236
9/11/08,61.55303815,62.84485161,61.01187852,62.77502225,144283600,62.775036
9/12/08,62.2513169,63.18526035,62.00692113,63.0630629,117705200,63.063046
9/15/08,61.23008981,62.39969883,60.04301951,60.23504632,168634300,60.235035
9/16/08,59.17890455,61.97200645,59.11780539,61.97200645,252238200,61.971996
9/17/08,61.05551641,61.16026045,58.87340351,59.17890455,266078500,59.178879
9/18/08,60.57545594,62.97578013,58.62028452,62.6702852,355117000,62.670277
9/19/08,68.88493838,75.10832874,64.54689706,65.46338709,138448700,65.463394
9/22/08,65.63795351,65.77761222,61.2911881,62.80120673,98340700,62.801212
9/23/08,62.84485161,63.38601823,61.80616412,61.96327625,92894300,61.963291
9/24/08,61.95453282,62.12946887,60.26637462,61.17605572,91760200,61.176044
9/25/08,61.15855836,62.33065096,61.13231843,61.49094621,115328200,61.490936
9/26/08,60.36259089,61.83207575,60.17015748,61.77958977,94646800,61.779602
9/29/08,60.55502431,61.51718613,56.89880604,56.89880604,150003200,56.8988
9/30/08,57.6160546,59.82027838,56.89880604,59.47914884,107271100,59.47916
10/1/08,58.77064897,58.91059641,57.98342406,58.62194672,69571300,58.621933
10/2/08,58.28081631,58.6306954,55.47305148,55.61300592,116143300,55.612999
10/3/08,56.29526587,57.41487163,53.99482144,54.84327488,118870500,54.843266
10/6/08,52.97143108,53.11138202,49.31521281,52.23668865,172301800,52.236679
10/7/08,52.65654147,52.85772007,48.65919279,48.80788891,152283000,48.807888
10/8/08,47.06725086,49.81378803,46.80484023,47.6357998,173741000,47.635796
10/9/08,48.67668753,48.92159992,43.25358779,43.72592308,154548100,43.725914
10/10/08,41.68788579,47.81948453,40.68198667,45.87766789,205089400,45.877674
10/13/08,47.70577702,50.18990618,45.87766789,49.84002796,128725200,49.840015
10/14/08,51.38823521,51.4757028,47.11098553,48.44051945,131474600,48.440514
10/15/08,47.62705462,47.97692934,43.77840206,44.09329255,109147700,44.093288
10/16/08,44.6268555,47.1284794,42.23894349,46.97977978,207587400,46.979786
10/17/08,45.09044211,48.50174798,44.36444836,45.65899455,131845100,45.658989
10/20/08,46.5774217,47.85447314,45.88641307,47.83697928,82673400,47.836975
10/21/08,47.18970793,47.74951081,46.20130356,46.51619317,83005200,46.51619
10/22/08,45.27412684,45.88641307,43.13113072,44.16326977,91861700,44.163261
10/23/08,44.32945976,44.55687916,40.83068629,42.85122972,133202600,42.851234
10/24/08,39.31746765,42.16022108,39.2649843,41.25928429,105748800,41.259274
10/27/08,40.34085713,41.69663098,39.09879431,39.23874524,99416400,39.238743
10/28/08,39.9997276,42.59756777,38.55648529,42.37889443,114981800,42.37888
10/29/08,42.4313734,44.37319442,41.82783673,42.59756777,94984800,42.597561
10/30/08,44.09329255,45.02921445,43.31481545,44.98547978,77436600,44.985485
10/31/08,44.87176877,47.31216413,44.15452108,47.01476839,113060500,47.014767
11/3/08,46.77860118,47.758256,46.69113272,47.07599692,54872700,47.075993
11/4/08,48.04690656,48.29181983,46.6998779,47.61830593,79680500,47.618301
11/5/08,47.17221319,47.61830593,44.88051745,45.12543072,73881200,45.125427
11/6/08,44.65309543,45.22164786,43.33231019,43.37604399,85233800,43.376041
11/7/08,43.7958968,44.67059017,43.13113072,44.27697728,62313000,44.276974
11/10/08,45.25663647,45.34410406,42.79874637,43.25358779,50459600,43.253593
11/11/08,42.77250731,43.64720068,41.99402672,42.31766589,73187400,42.317665
11/12/08,41.644152,42.31766589,39.64110332,39.8510306,75376800,39.851021
11/13/08,39.97348767,43.25358779,37.82174287,43.13113072,142362300,43.131126
11/14/08,42.18646101,43.13113072,39.79854812,39.92100432,98697500,39.920998
11/17/08,39.66734237,40.74321871,39.2649843,39.57987478,84029400,39.579876
11/18/08,39.649852,40.22714962,37.6992823,39.38744137,98246400,39.387436
11/19/08,39.16876803,39.49240719,36.07235614,36.17731847,96005900,36.177315
11/20/08,35.86242798,36.67589281,33.62321209,33.70193449,140070900,33.701923
11/21/08,34.3667032,35.73122222,32.46861685,35.54753749,160636700,35.547543
11/24/08,36.03736753,38.52149668,35.62626077,38.04916139,97052300,38.04916
11/25/08,38.67894149,38.85387754,37.31441897,38.67894149,80072400,38.678936
11/26/08,37.84798192,41.1368281,37.78675426,40.99687716,88144900,40.99688
11/28/08,40.48955676,42.21270006,40.37584574,41.40798392,24156600,41.40799
12/1/08,40.34085713,40.51579668,36.29977466,36.75461521,89163400,36.754608
12/2/08,37.35815276,38.77515863,36.70213273,38.68768755,81228000,38.687687
12/3/08,37.74302046,40.13967766,37.62930858,39.85977666,102868600,39.859776
12/4/08,39.20375663,40.62950769,37.83923324,38.53899055,101436300,38.53899
12/5/08,37.93545038,40.47206201,37.03451709,40.32336239,113947900,40.323368
12/8/08,41.31176764,42.48385675,41.08434824,42.10773773,99336100,42.107727
12/9/08,41.71412572,43.21859918,40.48080807,40.80444724,81950900,40.804451
12/10/08,41.27677904,42.37014574,40.90066001,41.76660819,74636500,41.766609
12/11/08,41.32926151,41.90655913,39.17751671,39.649852,73178000,39.649845
12/12/08,38.62645901,41.11058817,38.50400194,41.01437103,97291600,41.014366
12/15/08,41.3380067,41.51294624,39.02881709,39.69358579,78607200,39.693584
12/16/08,40.46331333,42.40513435,40.32336239,42.2739321,109318300,42.273933
12/17/08,41.93279906,43.30606677,41.60916339,42.65879543,79576900,42.658794
12/18/08,42.68503535,43.43727252,41.39049005,42.38763961,87888400,42.387646
12/19/08,42.8599749,43.74341345,42.16896627,42.59756777,88221200,42.597561
12/22/08,42.78999768,42.80749242,40.34085713,41.77535338,75338900,41.775345
12/23/08,42.06708371,42.30504962,40.84199998,41.16810053,64575300,41.168095
12/24/08,41.18572851,41.52064437,40.68335605,41.31793267,19412400,41.31794
12/26/08,41.73216697,42.01420064,41.18572851,41.9084389,25104700,41.90844
12/29/08,41.74098317,41.9348822,40.46301725,41.26505048,41442100,41.265045
12/30/08,41.4942046,42.48132154,41.22098272,42.41081136,38835200,42.410797
12/31/08,42.49894864,44.34979368,42.42843846,43.39793183,75369500,43.397923
1/2/09,43.83860943,44.70233664,43.38030384,44.26165904,51588500,44.261662
1/5/09,44.49962583,44.7728433,43.53013246,44.42030386,59247000,44.420303
1/6/09,44.79047128,45.75114845,44.40267588,45.16945402,77980800,45.169449
1/7/09,44.30572592,45.25758778,43.21284459,43.83860943,77662100,43.838604
1/8/09,43.52132068,44.19996506,43.33623344,44.05013291,59214100,44.050133
1/9/09,44.16470997,44.23521662,42.23453944,42.41962667,82725900,42.419628
1/12/09,42.26098274,42.40199957,40.98301682,41.15928874,53721400,41.15929
1/13/09,41.09759387,41.96132197,40.90369485,41.70572808,62644600,41.705723
1/14/09,40.82437288,41.13284544,39.76674576,39.87251103,74519500,39.872513
1/15/09,39.93420501,41.00064392,38.61217221,40.51589944,100622800,40.515903
1/16/09,41.40606731,41.45013419,39.63454424,40.96538971,80512600,40.965382
1/20/09,40.43657747,40.76267802,38.17149461,38.18912259,85180200,38.18911
1/21/09,38.77962882,40.26911822,37.9335287,40.09284983,66088100,40.092846
1/22/09,39.23793352,39.951833,38.22437416,38.92945744,69790800,38.929455
1/23/09,37.9335287,39.66979581,37.77488477,39.12335646,76444000,39.123352
1/26/09,39.09691757,40.42776216,38.93827275,39.56403406,62967900,39.56403
1/27/09,39.72267888,40.38369528,39.41420544,39.99589987,54932300,39.99588
1/28/09,40.76267802,41.85556023,40.09284983,41.64403322,71034500,41.644035
1/29/09,41.06233878,41.62640611,39.88132282,40.01352786,66434400,40.013527
1/30/09,40.33081221,40.55115101,38.87657877,39.20267931,58185500,39.202675
2/2/09,38.47996805,39.78437286,38.46234006,39.51996718,62907300,39.519978
2/3/09,39.90776259,40.1721718,39.17623954,39.80200085,57452200,39.802002
2/4/09,39.84606773,40.64810096,39.24674619,39.51115539,65080500,39.51115
2/5/09,39.16742422,40.55115101,38.95590074,39.96945657,71623700,39.969467
2/6/09,40.03115144,41.57352304,39.84606773,41.38843933,53776100,41.388435
2/9/09,41.23861071,41.54708326,40.73623824,41.20335562,55265000,41.203346
2/10/09,40.88606686,41.51182817,39.17623954,39.29962838,83914300,39.299637
2/11/09,39.55522227,39.82844062,38.85895078,39.44945701,58417600,39.449463
2/12/09,38.86776257,39.84606773,38.31251144,39.78437286,79209300,39.784363
2/13/09,39.73149419,40.27793354,39.29081659,39.37013504,58901500,39.370144
2/17/09,37.89827362,38.44471296,37.74844499,37.81013986,81542900,37.810143
2/18/09,38.11861242,38.19793438,37.13149547,37.2725123,78276200,37.272507
2/19/09,37.70437459,37.89827362,36.69081787,36.75251274,64544300,36.752506
2/20/09,36.04742946,36.69962966,35.42166462,36.25895206,83388200,36.258949
2/23/09,36.47047907,36.53217394,34.78709064,34.86641261,78804200,34.866417
2/24/09,35.2894631,36.46166376,34.90166417,36.15319032,81463900,36.153187
2/25/09,35.99454638,36.35590201,34.80471862,35.40403664,104493600,35.404041
2/26/09,35.77420758,35.91522441,34.55793652,34.74302024,68400200,34.743011
2/27/09,34.12607424,35.14844627,34.05556406,34.50505786,87450900,34.505043
3/2/09,33.7206482,33.86166504,32.45149848,32.55726022,83622800,32.557266
3/3/09,32.98912515,33.02438024,31.74641432,31.94031422,67796200,31.94031
3/4/09,32.4250587,33.18302506,31.92268624,32.60133062,80120300,32.601326
3/5/09,31.94912601,32.33692142,30.77692183,30.86505912,97980100,30.865065
3/6/09,31.19997586,31.62302547,30.24811048,31.02370393,76036000,31.023701
3/9/09,30.60946611,31.41149846,30.1952274,30.30980446,75737000,30.309805
3/10/09,31.06777081,32.44268581,30.93556577,32.28404187,76181500,32.284031
3/11/09,32.68065259,33.31522569,32.04607597,32.32810875,82274800,32.328106
3/12/09,32.19590459,34.54030942,31.79048208,34.33759772,86839000,34.337593
3/13/09,34.66370179,34.95454725,34.1613258,34.69895336,72449700,34.698952
3/16/09,35.08675141,35.43047994,33.98505741,34.07319205,78042300,34.073204
3/17/09,34.13488691,35.65081874,33.87048035,35.65081874,64727100,35.650822
3/18/09,35.4833586,37.17556235,35.17488605,36.88471337,111491000,36.884712
3/19/09,37.41352914,37.45759602,36.26776826,36.49691885,64512500,36.496914
3/20/09,36.84064649,36.94640824,35.21014114,35.23658091,68436500,35.236576
3/23/09,36.43522398,38.35657832,36.07386835,38.23318947,94771600,38.233189
3/24/09,37.75658991,38.1191239,36.70435445,36.74856856,70562700,36.748573
3/25/09,37.09341797,38.2694411,36.08539662,37.7831159,95016000,37.783115
3/26/09,38.30481116,39.32167568,37.90690711,39.24209505,111103100,39.242092
3/27/09,38.57007905,38.90608705,37.87154059,37.9245917,78132900,37.924595
3/30/09,36.82815008,36.96962587,36.05886798,36.8369906,59094200,36.836987
3/31/09,37.28794575,38.29596975,36.79278002,37.18183912,66094400,37.181839
4/1/09,36.55403724,38.0218578,36.3506654,37.82732648,66464100,37.827312
4/2/09,39.01219367,40.29432697,38.74692578,39.71957619,92895500,39.71957
4/3/09,39.66652509,40.35622214,39.22441046,40.34738161,50763600,40.347382
4/6/09,39.78147578,39.8875824,38.93261304,39.65768014,63427300,39.657677
4/7/09,38.97682716,39.31283162,38.12796442,38.25175563,48410400,38.251759
4/8/09,38.47281295,39.10945978,38.18986047,38.95914169,60265100,38.959148
4/9/09,40.03789961,41.30234744,39.87873746,41.24045139,66699400,41.240463
4/13/09,40.90444339,41.5587748,40.38274813,41.25813686,58557300,41.258133
4/14/09,40.6391755,41.14318617,39.99368903,40.06442825,56579200,40.064426
4/15/09,39.79915682,40.80718171,39.6930502,40.67454555,48436100,40.674541
4/16/09,41.14318617,42.1688921,40.46232876,41.85057222,66307000,41.850571
4/17/09,41.93899338,42.68174595,41.48803469,42.22194674,51981400,42.221947
4/20/09,41.35540207,41.5587748,39.96716303,40.05558419,53370100,40.055588
4/21/09,39.84337094,41.61182944,39.74610572,41.44382412,60408100,41.443825
4/22/09,40.84254822,42.58448073,40.70107154,41.43498359,72784100,41.434978
4/23/09,41.64719596,41.74446206,40.6126495,41.33771749,70030200,41.337727
4/24/09,41.66488143,42.69058736,41.26697738,42.10699605,60773000,42.106998
4/27/09,41.41729812,42.25731679,41.21392628,41.6560409,49385100,41.656044
4/28/09,41.15203023,42.43416353,41.01055355,41.71793607,51197500,41.71793
4/29/09,42.27500138,43.83124398,42.11584011,43.30070731,79875900,43.300713
4/30/09,43.99040524,44.42367934,42.8409081,42.90280326,67809000,42.902805
5/1/09,43.01775483,43.5925012,42.80553805,43.16807204,64532300,43.168076
5/4/09,43.57481661,44.83042392,43.38912935,44.74199834,47528900,44.741997
5/5/09,44.54747056,44.75084328,43.88429862,44.52094102,58364200,44.520939
5/6/09,45.03379576,45.29022313,43.76934793,44.64473666,87550000,44.644726
5/7/09,45.31674912,45.44938528,43.2299672,43.5925012,67577300,43.592503
5/8/09,44.34409871,45.23716849,43.89313914,45.10453233,63463900,45.10453
5/11/09,44.25567313,44.79505386,44.0257753,44.44136039,40051600,44.441368
5/12/09,44.68894724,44.93653054,43.07080594,43.81355851,49453100,43.81356
5/13/09,43.06196541,43.15923063,41.74446206,41.80635811,68822200,41.806362
5/14/09,41.90362333,43.10617599,41.61182944,42.38994941,72813500,42.389946
5/15/09,42.33689743,42.81437857,41.80635811,42.23078726,53885500,42.230793
5/18/09,42.70827194,43.83124398,42.54027016,43.64555672,55512900,43.645557
5/19/09,43.65439724,44.1760925,43.15038657,43.6632413,55704100,43.663239
5/20/09,44.06114535,44.82157985,43.19459715,43.2564932,48021100,43.256493
5/21/09,42.68174595,43.06196541,41.95667885,42.69943142,49312200,42.69944
5/22/09,42.92048873,43.02659536,41.86825327,42.25731679,38440200,42.257317
5/26/09,41.88593874,44.35293924,41.84172816,44.2733586,73480700,44.273357
5/27/09,43.99924577,44.53862649,43.33607383,43.41565446,48207700,43.415657
5/28/09,43.82240257,43.99040524,42.53142521,43.46870998,58832400,43.468716
5/29/09,43.67208183,44.45020445,43.39797341,44.36177976,51665800,44.361782
6/1/09,45.41401522,46.307085,45.18411296,46.09487174,70173300,46.094864
6/2/09,45.944551,46.86415031,45.6969677,46.66961899,56794100,46.669613
6/3/09,46.25403301,46.43087621,45.75002322,46.36013964,44068400,46.360149
6/4/09,46.643093,47.09404815,46.05950169,47.02331157,42972900,47.023304
6/5/09,47.47426761,47.5626923,46.58119695,47.04099704,50619300,47.04097
6/8/09,46.68730357,47.11173361,46.01529111,46.48393173,46325400,46.483932
6/9/09,46.72267363,47.10289221,46.47509032,46.69614764,35033700,46.696148
6/10/09,47.20015831,47.2266843,45.63507253,46.51045684,65032200,46.510464
6/11/09,46.55467184,47.27089488,46.49277579,46.52814231,62963200,46.528145
6/12/09,46.22750436,46.70498904,45.88265496,46.66961899,44094300,46.669613
6/15/09,46.00644705,46.05950169,44.91884507,45.41401522,45942200,45.414009
6/16/09,45.75886374,45.83844438,44.49441592,44.65357718,53065700,44.65358
6/17/09,44.65357718,45.42285575,44.21146256,44.89231908,71985300,44.892311
6/18/09,44.89231908,45.37864517,44.47673045,45.09569181,34317000,45.095684
6/19/09,45.73233775,45.90918095,45.19295791,45.36980376,38711500,45.369797
6/22/09,45.08685128,45.1222178,43.68092677,43.76050741,54877300,43.760502
6/23/09,43.98156472,44.15840792,43.34491789,43.40681394,40810600,43.406818
6/24/09,43.83124398,44.43251987,43.61903073,43.87545456,39962500,43.875454
6/25/09,43.45986946,45.16643192,43.40681394,45.13990238,42339200,45.1399
6/26/09,44.91000455,45.59086107,44.71547323,45.29906453,60379100,45.299068
6/29/09,45.38748923,45.60854654,44.56515602,45.29906453,49196600,45.299068
6/30/09,45.3079086,45.63507253,44.89231908,45.16643192,44575900,45.16642
7/1/09,45.40517028,46.20097837,45.36980376,45.86497037,46382900,45.864964
7/2/09,45.14712576,45.14712576,44.09120656,44.28641907,51688200,44.28643
7/6/09,43.89599671,44.1355755,43.16839063,43.89599671,47241700,43.895985
7/7/09,43.80726238,43.92261559,42.90218941,42.94655924,40473600,42.946556
7/8/09,43.1417682,43.2837403,41.94387958,42.65374003,65594900,42.653748
7/9/09,42.84895254,42.9643022,42.40528976,42.47627403,41678300,42.476261
7/10/09,42.22782376,42.83120514,41.99712088,42.68035802,39883000,42.680355
7/13/09,42.84895254,43.73627811,42.07697664,43.70965568,44825200,43.70966
7/14/09,43.7007842,44.1178281,43.43458742,43.96698098,32721400,43.966976
7/15/09,44.77444725,45.80374491,44.59698125,45.66177282,57645800,45.66177
7/16/09,45.50205421,46.46923908,45.37782863,46.22966029,38353400,46.229652
7/17/09,46.3627609,46.38050741,45.90135161,46.05219873,35682600,46.052193
7/20/09,46.3627609,46.7975522,46.16754839,46.6200862,42596800,46.620075
