Index,SPY.Open,SPY.High,SPY.Low,SPY.Close,SPY.Volume,SPY.Adjusted
2/17/00,100.7505264,100.7505264,99.15875165,99.20358944,7584200,99.20356
2/18/00,99.6295815,99.6295815,96.58061141,97.07382716,9409200,97.073807
2/22/00,96.98415157,97.81361778,95.79591699,96.82718628,16415400,96.827164
2/23/00,97.29801614,98.6206981,96.49093582,97.97058307,12119000,97.970589
2/24/00,98.06025866,98.30683353,95.48205242,95.99772007,17375000,95.997704
2/25/00,96.98415157,98.08264456,95.50450432,95.65020491,10559900,95.650185
2/28/00,95.6838555,98.06025866,95.21302565,97.6567185,13397800,97.656693
2/29/00,97.6118807,98.5983122,97.38769173,98.5983122,8242500,98.598312
3/1/00,98.73282559,99.71925709,98.44134692,99.31571693,6868000,99.315735
3/2/00,99.49506811,99.80893268,98.53102251,99.38294062,7600200,99.382957
3/3/00,100.7505264,101.6696682,100.2348587,101.2437421,12770300,101.243698
3/6/00,101.0195532,101.4006414,99.53990591,100.2573106,11967100,100.257309
3/7/00,100.4366618,100.5487233,97.00653746,98.31802146,20062000,98.318024
3/8/00,97.90329337,98.88972487,96.87202408,98.19477204,11808500,98.194733
3/9/00,98.46379882,101.064391,97.6567185,101.064391,5500900,101.064377
3/10/00,100.5711752,101.8714713,100.1003454,100.5263374,7924600,100.526344
3/13/00,98.06025866,100.7729123,97.34285393,99.42777842,10540500,99.427757
3/14/00,99.92099417,100.5038855,97.6791044,98.01542086,8263900,98.015396
3/15/00,98.19477204,100.7505264,97.6118807,100.3021484,10300800,100.302162
3/16/00,101.6024445,105.3463674,101.064391,104.9876651,25601400,104.987625
3/17/00,104.8724418,106.4457532,104.6027313,105.6815734,10272900,105.681541
3/20/00,105.6366217,105.9737267,104.1307048,105.1421524,12502300,105.14212
3/21/00,104.6701259,107.7044023,103.928455,107.2998366,13612600,107.299797
3/22/00,107.5695471,108.4910249,106.9402225,107.9516039,8260000,107.951553
3/23/00,107.2773276,110.3789986,107.2773276,109.7946258,11654500,109.794601
3/24/00,109.95199,112.0197707,109.1203495,110.4464593,11462900,110.446449
3/27/00,110.3116041,110.6037574,109.1878102,109.2777137,8798600,109.277657
3/28/00,108.7832444,110.0306009,108.3112179,108.6483892,6334400,108.648407
3/29/00,109.0080032,109.6709869,107.6369416,108.7607355,6747500,108.760773
3/30/00,107.9965557,109.2664211,105.8164287,106.9402225,9491900,106.940193
3/31/00,107.6144988,109.5474242,106.7604155,108.1539199,9249100,108.1539
4/3/00,107.9741129,108.7832444,106.9402225,108.7832444,8508200,108.783188
4/4/00,109.1428585,110.0418935,101.692083,107.9741129,19585500,107.974068
4/5/00,106.3558497,108.4685822,106.1760427,107.2998366,8387200,107.299797
4/6/00,108.0640164,109.0979067,107.1649813,108.2325308,6378500,108.232513
4/7/00,109.0080032,109.412569,108.2438234,108.9180997,6023600,108.918045
4/10/00,109.1428585,110.1205044,108.1089681,108.4910249,9624200,108.491013
4/11/00,107.8842094,109.052955,106.7154638,108.1763627,9006400,108.176353
4/12/00,108.1539199,108.7157837,105.1196434,105.2095469,10779200,105.209526
4/13/00,106.0636302,106.5580995,103.4114768,103.748648,12225800,103.748619
4/14/00,102.5799024,102.7147577,96.01694633,97.81501648,29604000,97.814964
4/17/00,97.23064368,101.2313498,96.87102965,101.2313498,23918200,101.231339
4/18/00,101.0964945,103.905946,100.5345645,103.905946,11069200,103.905914
4/19/00,103.928455,104.3779726,102.5124417,102.9395164,6553700,102.939499
4/20/00,103.2541787,103.5238892,102.4000954,103.4339857,8537600,103.433983
4/24/00,101.7707708,103.0743717,101.0515428,102.3101919,12893100,102.310143
4/25/00,104.0183585,106.5580995,103.8835033,106.5580995,14102000,106.558044
4/26/00,106.4232443,106.9851743,105.0072971,105.3556185,7711100,105.355606
4/27/00,102.8496129,105.9737267,102.8496129,105.0072971,15595300,105.007271
4/28/00,105.7265252,106.3445571,104.3330208,104.3554636,8743400,104.355446
5/1/00,105.4118629,106.7940747,104.8948846,105.7714769,7328300,105.771492
5/2/00,104.6476831,105.8164287,103.6587445,103.6587445,9411900,103.658722
5/3/00,103.568841,103.568841,100.5345645,101.2313498,12630700,101.231339
5/4/00,102.1303849,102.3888028,101.2313498,101.9955296,5963600,101.995461
5/5/00,101.4561085,103.568841,101.366205,103.2316697,7862400,103.231636
5/8/00,102.6698059,103.1193234,102.0179724,102.4562628,5064100,102.456253
5/9/00,102.8945647,103.1417662,100.8829514,101.6359156,5620300,101.635887
5/10/00,101.0515428,101.3886478,99.07366559,99.34337611,10293900,99.343361
5/11/00,100.7818322,101.7707708,100.0626042,101.6134066,7091100,101.613388
5/12/00,101.9955296,103.186718,101.8606743,102.7147577,5960800,102.714722
5/15/00,102.6698059,104.726294,102.1303849,104.4903189,4441300,104.490273
5/16/00,105.4118629,106.2434373,104.5128278,105.5017664,8192200,105.501724
5/17/00,104.7825383,105.1421524,103.905946,104.4004153,5907200,104.400391
5/18/00,104.7375866,105.2320559,103.1193234,103.1193234,4325600,103.119308
5/19/00,102.5349506,103.0181273,100.984082,101.5010603,6518400,101.501053
5/22/00,101.5909638,101.7482619,98.53424454,100.7368805,10839400,100.736877
5/23/00,101.006591,101.2763015,98.93881033,99.25347261,7979200,99.253487
5/24/00,99.25347261,101.186398,98.17463051,100.8717357,11081500,100.87175
5/25/00,101.186398,101.9955296,99.05115663,99.14106014,8278900,99.141022
5/26/00,99.83784541,100.46717,98.77021896,99.25347261,4814000,99.253487
5/30/00,100.6919287,102.8046612,100.3098057,102.4899989,5362700,102.489983
5/31/00,102.5349506,103.568841,102.1977794,102.7147577,6056500,102.714722
6/1/00,103.3440822,104.6027313,102.8496129,104.5128278,8961600,104.512825
6/2/00,107.1200295,107.2323758,106.0748466,106.3333408,8962200,106.33326
6/5/00,106.0636302,106.6030513,105.6366217,105.8164287,6998100,105.816414
6/6/00,105.4568146,106.288389,104.9398364,105.3444022,4858900,105.344383
6/7/00,105.4568146,106.4457532,105.0072971,106.0748466,4919500,106.074799
6/8/00,106.0861392,106.2659462,105.0522489,105.6590645,5723100,105.659035
6/9/00,106.0861392,106.4232443,104.7375866,105.4343057,3085300,105.434311
6/12/00,105.7040162,105.7040162,104.1981655,104.1981655,3678900,104.198181
6/13/00,104.1532138,106.2659462,104.0183585,106.1535337,6558700,106.153503
6/14/00,106.6255602,107.0750778,105.8613804,106.3333408,6420500,106.33326
6/15/00,106.5356567,106.9851743,105.6141127,106.5580995,5881200,106.558044
6/16/00,106.9216573,106.9216573,105.1644114,105.6825405,5567900,105.682556
6/19/00,105.5924253,107.5299016,105.4347569,107.0342681,5106900,107.034218
6/20/00,106.8315421,107.3271756,105.975448,106.6513118,6480000,106.651268
6/21/00,105.9303904,107.0117725,105.8965748,106.6062542,3115000,106.606224
6/22/00,106.3809663,106.4710814,104.5336051,104.984181,7490500,104.984116
6/23/00,105.1193538,105.3446417,103.7225685,104.0830292,4863300,104.082993
6/26/00,104.8039507,105.4347569,104.44349,105.4234377,5201300,105.423409
6/27/00,105.2432074,105.7726556,104.5448472,104.6462159,4159500,104.646202
6/28/00,104.984181,105.9641288,104.7588931,104.9391234,5347700,104.939125
6/29/00,104.3533748,105.0742962,103.4634651,103.9478565,6345700,103.947823
6/30/00,103.7676261,104.9616191,103.7338106,104.7363311,7420200,104.736328
7/3/00,104.8490082,106.2908511,104.6687779,106.1781739,1436600,106.178162
7/5/00,105.5248721,105.7275981,104.0830292,104.2632596,2748200,104.263252
7/6/00,104.4885475,105.5924253,103.9703521,105.0742962,5963200,105.074265
7/7/00,105.75016,107.2595561,105.4347569,106.7639226,3034800,106.763893
7/10/00,106.6062542,107.3496712,106.3584043,106.5836922,2816100,106.583687
7/11/00,106.3133467,107.507406,106.0880588,106.8089802,5431600,106.808975
7/12/00,107.6200168,108.2283274,107.1920028,107.507406,5883000,107.507385
7/13/00,108.126893,108.4085577,107.5524636,107.9804775,5356000,107.980438
7/14/00,108.4536153,109.039364,107.9016051,109.039364,5341900,109.039368
7/17/00,108.8478144,109.5687358,108.6338457,108.8591336,4208300,108.859154
7/18/00,108.5887881,108.5887881,107.6650744,107.9692239,4262100,107.969193
7/19/00,107.7551895,108.0705927,106.8765997,107.1018877,8506800,107.101845
7/20/00,107.4172908,108.5887881,107.282118,108.5887881,4538900,108.588783
7/21/00,107.9579818,107.9579818,106.4710814,106.4710814,5656900,106.471054
7/24/00,106.7864846,107.3158564,105.6600448,105.8627708,5628500,105.862755
7/25/00,106.516139,106.5836922,105.8177132,106.2007359,4757100,106.200714
7/26/00,105.952886,106.0880588,104.9954231,105.1644114,12062500,105.164421
7/27/00,105.209469,105.7051024,104.3083172,104.8039507,7652600,104.803917
7/28/00,105.0517342,105.186907,102.0216222,102.4383941,6229500,102.438339
7/31/00,103.0467047,103.9027989,102.4158985,103.0917623,5265500,103.091774
8/1/00,103.5423382,104.3308128,103.1818775,103.7225685,3946600,103.722557
8/2/00,103.7225685,104.8264463,103.5423382,104.2406976,7439800,104.240677
8/3/00,103.0016471,105.1193538,102.8214168,104.9616191,4607100,104.961639
8/4/00,105.4798145,105.7726556,104.8264463,105.5248721,3686600,105.524857
8/7/00,105.7726556,107.0117725,105.5248721,106.7864846,4159800,106.786469
8/8/00,106.3359087,107.282118,106.3359087,107.1920028,3658700,107.191956
8/9/00,107.518648,107.5749592,106.2457935,106.2908511,5383800,106.290787
8/10/00,106.3584043,106.594935,105.4572525,105.7726556,4193400,105.772621
8/11/00,105.7051024,106.6963694,104.9391234,106.2682891,5089400,106.268265
8/14/00,106.5386347,107.8228091,106.0205055,107.6200168,2966700,107.61998
8/15/00,107.6650744,108.0030394,107.1018877,107.5299016,5564600,107.529907
8/16/00,107.6425787,108.0931546,106.5836922,107.1469453,5191600,107.146896
8/17/00,107.1920028,108.4536153,106.9441529,108.273385,5652200,108.273361
8/18/00,108.4085577,108.4085577,107.5749592,107.9129243,4626400,107.912895
8/21/00,108.1607078,108.6563413,107.710132,108.4986729,2380600,108.498619
8/22/00,108.5437305,109.0844216,108.2057654,108.3184426,3075300,108.318428
8/23/00,108.0030394,109.0618596,107.6200168,108.7464565,5483200,108.746437
8/24/00,108.9717444,109.2195943,108.4986729,109.0844216,4529000,109.084412
8/25/00,108.9717444,109.3097095,108.814076,109.039364,2822200,109.039368
8/28/00,109.039364,110.2333569,109.039364,109.4110667,5518700,109.411072
8/29/00,109.1745367,109.4899399,108.7915141,109.4335631,3561900,109.433502
8/30/00,109.0844216,109.2195943,108.3859958,108.3859958,3964800,108.385941
8/31/00,108.9041912,110.3685297,108.7915141,109.8278386,4863100,109.827858
9/1/00,110.4812068,110.7289904,109.580055,109.9405157,3191200,109.940506
9/5/00,109.4899399,109.7264698,108.7239609,109.0618596,3470800,109.06189
9/6/00,108.9943064,109.5462395,107.8002471,107.8228091,4322200,107.822777
9/7/00,108.3184426,108.9154333,108.0142815,108.7464565,4265500,108.746437
9/8/00,108.3409382,108.4986729,107.6538208,108.0030394,3518200,108.002968
9/11/00,107.9579818,108.9943064,107.1920028,107.8453047,3937500,107.845299
9/12/00,107.9579818,108.3184426,107.0117725,107.0568301,4769100,107.056808
9/13/00,106.6963694,107.6650744,106.4485195,107.3384177,7691600,107.338402
9/14/00,108.048097,108.0931546,106.8089802,107.8791087,3397100,107.879074
9/15/00,107.0999351,107.1451058,105.5189575,105.5189575,4085700,105.518959
9/18/00,105.7899822,106.2190715,104.220275,104.5477524,5109300,104.547745
9/19/00,104.8865665,105.7448115,104.5816413,105.4963389,6588200,105.496323
9/20/00,105.2931036,105.5415097,103.4636535,104.7171537,6508100,104.717155
9/21/00,104.41224,105.202762,103.079735,103.1249058,5972300,103.12487
9/22/00,103.079735,105.0220789,102.9328751,104.9994602,7791300,104.99942
9/25/00,105.4737867,105.5641283,103.8701906,104.2541755,9726300,104.25412
9/26/00,104.3445171,104.7962249,102.921604,102.921604,5302400,102.921593
9/27/00,103.7572968,104.0508737,102.7183688,103.4636535,7186200,103.463638
9/28/00,103.4862721,105.7560818,103.2716885,104.7962249,7036400,104.796242
9/29/00,105.1349726,105.4963389,103.8024676,103.8024676,9333600,103.802444
10/2/00,104.2767276,104.7284355,103.4523716,103.9605321,5517800,103.960503
10/3/00,104.4574108,105.3382744,102.8312625,102.9893935,9347200,102.989357
10/4/00,103.2604182,104.2541755,102.447344,103.8476384,6148900,103.847565
10/5/00,103.6443366,104.6832647,103.5766137,104.2090047,4566900,104.208977
10/6/00,103.9831508,104.5364705,101.0018789,101.9504654,10014900,101.950439
10/9/00,102.1311485,102.1311485,100.7308541,101.182562,4508000,101.182526
10/10/00,101.2502849,102.0859777,99.51124291,99.51124291,6104700,99.511238
10/11/00,99.46607212,100.1888047,97.65924065,98.67555011,10346000,98.675545
10/12/00,99.21759955,99.44345348,95.96530291,96.21377548,12336900,96.213753
10/13/00,96.07826312,99.48862427,96.03309234,99.42090133,11778800,99.420891
10/16/00,99.30794112,99.90643236,98.78851032,99.8726092,5659000,99.872612
10/17/00,100.0532923,100.1436339,97.13974336,97.38821593,7831700,97.388191
10/18/00,95.85240919,98.38197324,94.06812987,97.02684964,10897300,97.026855
10/19/00,98.90140404,100.7872952,98.60782717,100.6856834,8767300,100.685654
10/20/00,100.0081216,102.040807,100.0081216,101.1147726,7373500,101.1147
10/23/00,101.1373912,101.9278467,100.4146586,101.5664805,5290000,101.566498
10/24/00,101.882676,102.5828564,100.4598294,100.8889187,5750700,100.888901
10/25/00,100.2791463,100.8663665,98.38197324,98.5174856,9137600,98.517456
10/26/00,99.10470583,99.48862427,96.86871864,98.78851032,9345800,98.788498
10/27/00,99.64675527,100.6630647,98.74333953,100.6630647,9762900,100.663078
10/30/00,100.0532923,101.9730175,99.84999056,101.5664805,10154100,101.566498
10/31/00,101.9165649,103.8476384,101.2277328,103.3168593,7752400,103.316856
11/1/00,102.8087103,103.5314429,102.0633591,102.9667748,6753600,102.966782
11/2/00,103.4636535,104.0057029,103.0006638,103.1361761,11395100,103.136185
11/3/00,103.6895074,103.8928092,102.8990519,103.1926288,5187100,103.192612
11/6/00,103.4636535,104.2879987,103.3733119,103.9153614,4042500,103.915382
11/7/00,103.4523716,104.0734924,103.0345643,103.8928092,5231300,103.892761
11/8/00,104.1186631,104.1186631,101.5890991,101.5890991,6123300,101.589088
11/9/00,101.182562,102.0633591,99.1950474,101.2051142,10635300,101.205055
11/10/00,100.4598294,100.7985771,98.67555011,98.74333953,8569500,98.743317
11/13/00,98.02060695,99.00301663,96.1347042,97.97543616,17285300,97.975433
11/14/00,99.35311191,100.9115373,99.01436425,100.550171,7668900,100.550148
11/15/00,100.5050002,101.261556,99.55641369,100.8663665,8837700,100.866333
11/16/00,100.1549042,101.0922204,99.24021819,99.28538897,6684100,99.285378
11/17/00,99.24021819,100.4598294,98.11094852,98.75460983,6551100,98.754601
11/20/00,98.11094852,98.56265639,97.07202043,97.34304515,5458500,97.343056
11/21/00,97.47855751,98.42714403,96.49607049,97.8399238,7684300,97.83989
11/22/00,97.09457258,97.47855751,95.4910429,95.50231319,5736900,95.502312
11/24/00,96.57514178,97.54628044,96.57514178,97.45593887,3411600,97.455933
11/27/00,98.63037932,98.78851032,97.79475301,98.31418381,5992000,98.314163
11/28/00,97.65924065,98.72072089,96.58641207,96.62031256,5336100,96.620308
11/29/00,97.11719122,98.22384224,96.31538735,96.43962942,6914100,96.439606
11/30/00,95.76206762,96.4848002,93.77455301,95.60393662,11201600,95.603935
12/1/00,96.25894627,96.89133728,94.67796874,95.55876583,7587200,95.558762
12/4/00,95.31035975,96.75582492,95.03933503,96.37183999,6996600,96.371788
12/5/00,97.47855751,99.91777999,97.13974336,99.53379505,8883400,99.533791
12/6/00,99.57896584,99.98550292,97.59145123,97.94153567,12888000,97.941505
12/7/00,97.47855751,98.20129009,96.59769392,96.59769392,6529100,96.597679
12/8/00,99.05953504,100.7985771,96.75582492,96.82354786,10276300,96.823532
12/11/00,99.28538897,100.8663665,98.81106247,100.1888047,6405600,100.188751
12/12/00,99.8726092,100.3243171,99.28538897,99.75964899,5022900,99.759621
12/13/00,100.6405126,100.7534063,98.31418381,98.39324353,6070500,98.393211
12/14/00,98.20129009,98.65299796,96.86871864,97.13974336,7678400,97.13974
12/15/00,96.50888949,96.50888949,94.65120664,94.94568399,9065300,94.945671
12/18/00,95.73863075,96.7580575,95.52338892,96.21434545,7235400,96.21434
12/19/00,96.0331081,97.84548161,94.25472746,94.25472746,9616600,94.254707
12/20/00,93.24661717,93.47316386,91.41155057,91.52486233,9994300,91.524879
12/21/00,91.34362498,93.41647209,91.00376653,92.15919306,14331500,92.159195
12/22/00,93.5184732,95.04760825,93.4051665,94.92306267,10182900,94.92305
12/26/00,94.85506531,95.94248942,94.44728127,95.94248942,4665300,95.942474
12/27/00,95.51208406,96.95060044,95.14960936,96.6448175,4854100,96.644806
12/28/00,96.2823428,97.05260154,96.12372677,96.93929485,8358700,96.939278
12/29/00,97.18852956,97.34707889,95.10430002,95.10430002,8774600,95.104301
1/2/01,95.69332141,95.80656141,92.47635843,93.38254518,8737500,93.382553
1/3/01,93.02007048,98.59311903,92.54428401,97.86816962,19431600,97.868164
1/4/01,97.82286029,98.20795631,96.41827082,96.81467243,9219000,96.814629
1/5/01,96.7580575,96.87136419,93.65440121,93.65440121,12911400,93.654373
1/8/01,94.15280393,94.37935062,92.5669771,94.37935062,6625300,94.379333
1/9/01,95.00229891,95.33084671,93.82425613,94.13011591,5702400,94.130127
1/10/01,93.5184732,95.78394009,93.38254518,95.78394009,8746100,95.783951
1/11/01,95.03630267,96.76936309,95.03630267,95.87455876,7245100,95.874573
1/12/01,96.19172413,96.93929485,95.17223068,95.69332141,7244000,95.693321
1/16/01,95.69332141,96.55419883,95.34215157,96.30496412,8542200,96.30497
1/17/01,97.75486293,97.90209653,96.15771965,96.74674104,7851400,96.746727
1/18/01,96.73543618,98.3778772,96.37296148,97.70955359,8107000,97.709549
1/19/01,98.72904704,98.72904704,97.05260154,97.15452508,7782500,97.154488
1/22/01,97.32445757,98.434503,96.82605486,97.80017227,7050900,97.800117
1/23/01,97.48300691,99.06883373,97.25646022,98.57043101,8463100,98.570419
1/24/01,98.77435638,99.54461512,98.47981234,98.86497506,6199900,98.86499
1/25/01,98.77435638,99.49930579,98.34388432,98.61574035,10818300,98.615707
1/26/01,97.98140962,98.68373771,97.47169045,98.50250035,7136800,98.502487
1/29/01,98.23064433,99.24556914,98.13639728,99.02809302,6705900,99.028084
1/30/01,98.81060603,99.98502044,98.44087458,99.89803013,7069100,99.898018
1/31/01,99.60804385,100.5504802,99.02809302,99.33257032,9706900,99.332603
2/1/01,99.39056772,100.0067682,98.77435638,99.99226631,8239100,99.992249
2/2/01,99.60804385,100.035772,97.68693227,97.72318192,8276600,97.723206
2/5/01,97.72318192,98.54962352,97.68693227,98.44087458,4352900,98.440857
2/6/01,98.08565662,99.10058144,98.02765922,98.15089917,7106700,98.150902
2/7/01,97.66518452,98.15814504,96.91123134,97.64343676,5748700,97.643433
2/8/01,97.72318192,98.15814504,96.49077011,96.50526112,5943300,96.505203
2/9/01,96.67200746,96.67200746,95.15685523,95.57732661,9913000,95.577332
2/12/01,95.47583441,96.78074552,95.47583441,96.67200746,5804400,96.671989
2/13/01,96.92573322,97.26646017,95.69332141,95.88180463,6587600,95.881798
2/14/01,96.16453417,96.16453417,94.72189211,95.73681693,8400100,95.736809
2/15/01,96.30227601,96.79524741,95.68607554,96.66475071,5929800,96.664742
2/16/01,94.96837201,95.17860226,93.73596019,94.53339801,6434900,94.533409
2/20/01,94.99736491,95.0698642,92.86602308,93.07625334,5760000,93.076256
2/21/01,92.7210303,93.40247839,90.98115028,91.06814638,10910800,91.06813
2/22/01,91.59735582,91.73509839,89.18327358,91.20588315,21281600,91.205879
2/23/01,90.67667298,91.01014898,88.29883966,90.58967688,20173000,90.589645
2/26/01,91.19863728,92.51804519,90.25620088,92.51804519,11503700,92.518036
2/27/01,91.92358668,92.67752899,90.98840122,91.66260417,11415000,91.662598
2/28/01,91.88733704,91.95257958,89.36451093,89.85747653,14825800,89.85746
3/1/01,89.92997582,90.32869437,88.26259001,90.32869437,14672000,90.328682
3/2/01,88.80630207,91.08989414,88.66131436,89.61099663,12564300,89.610992
3/5/01,90.00247003,90.45918598,89.75598434,90.43018728,5293200,90.430145
3/6/01,91.59735582,92.61228644,90.97389934,91.40162239,6917000,91.401596
3/7/01,91.9960809,92.09757309,91.16963858,92.05407757,6371700,92.054062
3/8/01,91.77859318,92.2425608,91.44511717,92.15557049,6055000,92.155563
3/9/01,91.41611847,91.41611847,89.24852193,89.42975928,10020300,89.429749
3/12/01,88.69030726,88.80630207,85.3627924,85.60202715,13972900,85.602005
3/13/01,86.55896036,87.31290774,85.2033028,87.00842537,12888000,87.008453
3/14/01,84.85532999,86.4792152,83.91289359,85.2902989,19883400,85.290276
3/15/01,85.8702548,86.16748696,85.08006285,85.31204594,10370300,85.31205
3/16/01,85.14194885,85.33821584,83.45553852,83.60092169,58514600,83.600906
3/19/01,84.14609768,85.54901722,83.46280899,85.30186786,10067800,85.301865
3/20/01,85.7016665,86.10872905,82.94670978,83.012128,15083900,83.012115
3/21/01,82.99759215,83.78264702,81.34025861,81.60194308,19004600,81.601944
3/22/01,81.42748313,81.84908662,78.5344188,80.77327631,28624800,80.773262
3/23/01,82.32157393,83.34650769,81.04949663,83.21566472,12861700,83.215675
3/26/01,84.10247997,84.51681372,83.42646174,84.27693992,9943800,84.276924
3/27/01,84.04433222,86.24684248,83.79718287,85.99969313,12880700,85.999672
3/28/01,84.97476518,85.01110661,83.52096255,83.62272801,10953300,83.622726
3/29/01,83.37557865,84.6840032,81.51471274,83.94256604,12060300,83.942604
3/30/01,83.99344913,84.8221159,83.23020057,84.8221159,9183600,84.822105
4/2/01,84.53862512,85.32367418,82.72137183,83.012128,10561000,83.012115
4/3/01,82.85221407,82.97578656,80.00275728,80.24263544,12836000,80.242645
4/4/01,80.3734784,81.48563596,79.45031591,80.57700932,14884300,80.576981
4/5/01,82.35792117,83.94983142,81.77639794,83.62999847,21522800,83.629982
4/6/01,82.85947945,83.15751189,81.45655991,82.35792117,14937800,82.35791
4/9/01,82.86674991,83.58638076,81.97992958,83.2738132,9034300,83.273796
4/10/01,83.92075464,85.59262984,83.717223,84.79303985,17873600,84.79303
4/11/01,86.34133747,86.49398602,84.422318,84.85119268,12722300,84.851166
4/12/01,84.53862512,86.45764386,84.29147576,86.39221984,9233200,86.392197
4/16/01,85.98515728,86.42129662,84.98203565,85.48359319,7350000,85.483589
4/17/01,85.27279181,86.98101426,85.0619897,86.69025228,10924700,86.690231
4/18/01,87.99867174,91.58956569,87.72972116,90.13576306,32481600,90.135788
4/19/01,90.31748839,91.47325858,89.83046596,91.33515169,13809900,91.335136
4/20/01,90.7899757,91.15342636,89.88861952,90.49921372,7626700,90.499207
4/23/01,89.88134906,90.05580319,88.61654222,88.85641529,8451800,88.8564
4/24/01,89.05994694,89.88134906,88.0277478,88.37666333,10044700,88.376656
4/25/01,88.26035622,89.89588418,87.91871187,89.53243352,8249000,89.532425
4/26/01,89.93950189,91.02258339,89.77231241,89.93223142,10590400,89.932213
4/27/01,90.80451082,91.47325858,90.28114115,91.42964668,7938700,91.429649
4/30/01,91.9166691,92.51272818,90.62278549,92.06932347,10766900,92.069321
5/1/01,90.91354747,92.42550366,90.5719024,92.35281425,10578000,92.352837
5/2/01,92.61449946,92.81803037,91.58956569,92.18562477,9572900,92.1856
5/3/01,91.68406068,91.69860234,90.29568208,91.01531293,9926200,91.015305
5/4/01,89.88134906,92.57088101,89.72869978,92.56361055,12145300,92.563568
5/7/01,92.21470155,92.59268733,91.75675518,91.76402056,7185200,91.764008
5/8/01,92.21470155,92.38915569,91.26972766,91.72040793,6952600,91.720367
5/9/01,91.04438971,91.9893636,90.906277,91.33515169,9507400,91.335136
5/10/01,92.5054628,92.67991767,91.42237621,91.60410154,6872400,91.604073
5/11/01,91.58956569,91.94574588,90.42652504,90.97170103,7734400,90.971703
5/14/01,90.7899757,91.18250241,90.47013694,91.15342636,7914000,91.153427
5/15/01,91.26246228,91.95301635,90.75362773,91.57502985,9782200,91.574989
5/16/01,90.74635726,93.91564772,90.58644406,93.73392239,14909000,93.733887
5/17/01,93.77026964,94.55532451,93.45043161,93.87930047,11824600,93.879303
5/18/01,93.83568785,94.30818025,93.11606282,94.30818025,6683100,94.308174
5/21/01,94.38086384,95.83466647,93.87930047,95.69655376,11531500,95.696564
5/22/01,95.82740181,96.01639179,95.27496045,95.57298199,8342700,95.572968
5/23/01,95.26041951,95.26041951,93.95199497,93.95199497,12330800,93.951988
5/24/01,94.11191398,94.49717095,93.44316623,94.2282211,7902800,94.228226
5/25/01,94.24275113,94.27909838,92.97067965,93.11606282,7425000,93.116074
5/29/01,93.20328734,93.29778814,92.24377833,92.37462057,9003900,92.374611
5/30/01,92.01843456,92.38188522,90.86266438,91.08073695,10041800,91.080727
5/31/01,91.17523194,92.14201215,91.05166017,91.55321845,9874200,91.553192
6/1/01,91.73494378,92.38915569,90.94989472,92.12020583,8848300,92.120171
6/4/01,92.17108893,92.62903457,91.64771925,92.56361055,5623500,92.563568
6/5/01,92.6726472,93.93745403,92.51272818,93.62489156,9115400,93.62487
6/6/01,93.64669787,93.64669787,92.57815221,92.84710715,12064900,92.847092
6/7/01,92.35281425,93.29778814,92.31646701,93.18148103,7355300,93.18148
6/8/01,92.82529575,92.94887333,91.69133115,92.31646701,8170600,92.316437
6/11/01,92.1056649,92.30919654,91.16069683,91.66225437,7012200,91.662231
6/12/01,90.76089892,92.12747121,90.16483984,91.50233535,9364400,91.502342
6/13/01,91.71313746,92.01116991,90.60825037,90.7172863,7629400,90.717247
6/14/01,90.2666053,90.35383564,88.5002351,88.68196043,12603000,88.681946
6/15/01,88.13961062,89.22577255,87.76783512,88.82483684,16821100,88.824829
6/18/01,88.67904602,89.2549313,88.13961062,88.39474822,11368300,88.394737
6/19/01,89.21118954,89.58296504,88.1250276,88.78110091,7732300,88.781075
6/20/01,88.34372041,89.56109744,88.27811031,89.24764016,8787200,89.24762
6/21/01,89.09455746,90.61809989,89.04353038,90.26090668,12259100,90.260887
6/22/01,90.02034554,90.09324096,89.05082152,89.55380556,12212000,89.553795
6/25/01,89.86726284,89.98390002,88.56969925,88.7300731,8406800,88.73008
6/26/01,88.13231948,89.21848068,87.89175834,88.60614987,8005800,88.606133
6/27/01,88.64259466,89.10913464,88.13961062,88.55512206,10105100,88.555077
6/28/01,88.93418361,90.34838438,88.8831558,89.04353038,10269300,89.043503
6/29/01,89.51736077,90.39941219,89.12371693,89.37156338,9824200,89.371544
7/2/01,89.51736077,90.62539104,89.3861464,90.48688479,8522200,90.486877
7/3/01,90.37754386,90.46501646,89.69960295,90.46501646,3303100,90.465004
7/5/01,89.71418014,90.13698345,88.68633716,88.70091362,5517900,88.70089
7/6/01,88.43119374,88.56240811,86.78372808,86.78372808,11665900,86.783714
7/9/01,87.10447067,87.86989001,86.89306901,87.25755337,8339300,87.25753
7/10/01,87.68764783,87.94278542,86.17139144,86.20784206,8630700,86.207855
7/11/01,86.09120415,86.66709017,85.35494429,86.29531466,15328600,86.295311
7/12/01,87.11176181,88.54783092,86.9732563,88.34372041,12002800,88.343719
7/13/01,88.08857698,89.1674536,87.92820897,89.10913464,10433800,89.109138
7/16/01,88.76651862,89.13829412,87.68764783,87.99381323,6915300,87.993797
7/17/01,87.62203773,88.89773299,87.35232295,88.8175457,7469800,88.817513
7/18/01,87.8844672,88.67175414,87.51998284,88.21250604,7709300,88.212509
7/19/01,89.06539798,89.64857514,88.03026386,88.98521142,10082900,88.985184
7/20/01,88.31456166,88.89044694,88.14689594,88.45306134,6705800,88.453041
